id,slug,title,type,mature,assets,earlyAccess,achievements,tradingCards,appid,tags,releaseDate,developers,publishers,reviews,stats,players,urls
018d937e-ea6f-70de-a1ac-eb0d9de1cdd0,sacred-2-gold,Sacred 2 Gold,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea6f-70de-a1ac-eb0d9de1cdd0/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea6f-70de-a1ac-eb0d9de1cdd0/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea6f-70de-a1ac-eb0d9de1cdd0/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea6f-70de-a1ac-eb0d9de1cdd0/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937e-ea6f-70de-a1ac-eb0d9de1cdd0/banner600.jpg'}",False,False,False,225640,"['RPG', 'Open World', 'Hack and Slash', 'Action RPG', 'Multiplayer']",2009-11-09,"[{'id': 1759, 'name': 'Ascaron'}, {'id': 11644, 'name': 'ASCARON Entertainment'}, {'id': 5504, 'name': 'Studio II'}]","[{'id': 47, 'name': 'THQ Nordic GmbH'}, {'id': 9, 'name': 'THQ Nordic'}]","[{'score': 77, 'source': 'Steam', 'count': 2296, 'url': 'https://store.steampowered.com/app/225640/'}]","{'rank': 3178, 'waitlisted': 550, 'collected': 9198}","{'recent': 49, 'day': 99, 'week': 99, 'peak': 284}",{'game': 'https://isthereanydeal.com/game/sacred-2-gold/'}
018d937f-2922-712d-a9da-8b35a1c825d5,subsistence,Subsistence,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-2922-712d-a9da-8b35a1c825d5/boxart.jpg?t=1722273605', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-2922-712d-a9da-8b35a1c825d5/banner145.jpg?t=1722273606', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-2922-712d-a9da-8b35a1c825d5/banner300.jpg?t=1722273606', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-2922-712d-a9da-8b35a1c825d5/banner400.jpg?t=1722273606', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-2922-712d-a9da-8b35a1c825d5/banner600.jpg?t=1722273607'}",False,True,False,418030,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Crafting', 'Open World']",2016-10-25,"[{'id': 14991, 'name': 'ColdGames'}]","[{'id': 14991, 'name': 'ColdGames'}]","[{'score': 73, 'source': 'Steam', 'count': 11253, 'url': 'https://store.steampowered.com/app/418030/'}]","{'rank': 5492, 'waitlisted': 2753, 'collected': 543}","{'recent': 262, 'day': 424, 'week': 424, 'peak': 1498}",{'game': 'https://isthereanydeal.com/game/subsistence/'}
018d937f-2b47-7021-bd72-eb6c9770599c,animation-throwdown-the-quest-for-cards,Animation Throwdown: The Quest for Cards,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-2b47-7021-bd72-eb6c9770599c/boxart.png', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-2b47-7021-bd72-eb6c9770599c/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-2b47-7021-bd72-eb6c9770599c/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-2b47-7021-bd72-eb6c9770599c/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-2b47-7021-bd72-eb6c9770599c/banner600.jpg'}",False,True,True,591960,"['Free to Play', 'Card Game', 'Strategy', 'Adventure', 'RPG']",2017-05-05,"[{'id': 1462, 'name': 'Kongregate'}, {'id': 16478, 'name': 'Synapse Games'}, {'id': 19873, 'name': 'Chinzilla'}]","[{'id': 1462, 'name': 'Kongregate'}]","[{'score': 75, 'source': 'Steam', 'count': 3627, 'url': 'https://store.steampowered.com/app/591960/'}, {'score': 63, 'source': 'Metacritic User Score', 'count': 6, 'url': 'https://metacritic.com/game/animation-throwdown-the-quest-for-cards/user-reviews/?platform=pc'}]","{'rank': 12213, 'waitlisted': 143, 'collected': 2519}","{'recent': 53, 'day': 74, 'week': 103, 'peak': 1087}",{'game': 'https://isthereanydeal.com/game/animation-throwdown-the-quest-for-cards/'}
018d937f-59ac-7213-8030-15ae8146fd45,grand-theft-auto-san-andreas-the-definitive-edition,Grand Theft Auto: San Andreas - The Definitive Edition,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-59ac-7213-8030-15ae8146fd45/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-59ac-7213-8030-15ae8146fd45/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-59ac-7213-8030-15ae8146fd45/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-59ac-7213-8030-15ae8146fd45/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-59ac-7213-8030-15ae8146fd45/banner600.jpg'}",False,True,False,1547000,"['Action', 'Open World', 'Sexual Content', 'Third-Person Shooter', 'Crime']",2004-10-26,"[{'id': 111, 'name': 'Rockstar Games'}]","[{'id': 111, 'name': 'Rockstar Games'}]","[{'score': 73, 'source': 'Steam', 'count': 5093, 'url': 'https://store.steampowered.com/app/1547000/'}, {'score': None, 'source': 'Metacritic User Score', 'count': 2, 'url': 'https://metacritic.com/game/grand-theft-auto-san-andreas-the-definitive/user-reviews/?platform=pc'}]","{'rank': 8130, 'waitlisted': 1742, 'collected': 686}","{'recent': 435, 'day': 577, 'week': 577, 'peak': 1633}",{'game': 'https://isthereanydeal.com/game/grand-theft-auto-san-andreas-the-definitive-edition/'}
018d937f-611f-73cb-a170-94d90cbaade0,divine-knockout-dko,Divine Knockout (DKO),game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-611f-73cb-a170-94d90cbaade0/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-611f-73cb-a170-94d90cbaade0/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-611f-73cb-a170-94d90cbaade0/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-611f-73cb-a170-94d90cbaade0/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-611f-73cb-a170-94d90cbaade0/banner600.jpg'}",False,True,False,1294660,"['Action', 'Multiplayer', '3D Fighter', 'Fantasy', 'Controller']",2022-12-06,"[{'id': 13153, 'name': 'Red Beard Games'}]","[{'id': 6185, 'name': 'Hi-Rez Studios'}]","[{'score': 66, 'source': 'Steam', 'count': 6393, 'url': 'https://store.steampowered.com/app/1294660/'}]","{'rank': 3823, 'waitlisted': 127, 'collected': 8737}","{'recent': 39, 'day': 40, 'week': 41, 'peak': 12413}",{'game': 'https://isthereanydeal.com/game/divine-knockout-dko/'}
018d937f-263d-70c5-80db-12abc70f1e49,project-hospital,Project Hospital,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-263d-70c5-80db-12abc70f1e49/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-263d-70c5-80db-12abc70f1e49/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-263d-70c5-80db-12abc70f1e49/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-263d-70c5-80db-12abc70f1e49/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-263d-70c5-80db-12abc70f1e49/banner600.jpg'}",False,True,True,868360,"['Management', 'Simulation', 'Building', 'Medical Sim', 'Strategy']",2018-10-30,"[{'id': 1695, 'name': 'Oxymoron Games'}]","[{'id': 1695, 'name': 'Oxymoron Games'}]","[{'score': 88, 'source': 'Steam', 'count': 6709, 'url': 'https://store.steampowered.com/app/868360/'}, {'score': 75, 'source': 'Metascore', 'count': 2, 'url': 'https://metacritic.com/game/project-hospital/critic-reviews/?platform=pc'}, {'score': 78, 'source': 'Metacritic User Score', 'count': 29, 'url': 'https://metacritic.com/game/project-hospital/user-reviews/?platform=pc'}, {'score': 73, 'source': 'OpenCritic', 'count': 6, 'url': 'https://opencritic.com/game/6914/project-hospital'}]","{'rank': 2074, 'waitlisted': 5066, 'collected': 2973}","{'recent': 293, 'day': 510, 'week': 510, 'peak': 2663}",{'game': 'https://isthereanydeal.com/game/project-hospital/'}
018d937f-17d1-72c6-89f0-97aa4ffbddb3,steel-division-2,Steel Division 2,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-17d1-72c6-89f0-97aa4ffbddb3/boxart.jpg?t=1720170307', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-17d1-72c6-89f0-97aa4ffbddb3/banner145.jpg?t=1720170307', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-17d1-72c6-89f0-97aa4ffbddb3/banner300.jpg?t=1720170307', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-17d1-72c6-89f0-97aa4ffbddb3/banner400.jpg?t=1720170307', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-17d1-72c6-89f0-97aa4ffbddb3/banner600.jpg?t=1720170308'}",False,True,True,919640,"['Strategy', 'RTS', 'World War II', 'Military', 'War']",2019-06-19,"[{'id': 109, 'name': 'Eugen Systems'}]","[{'id': 109, 'name': 'Eugen Systems'}]","[{'score': 79, 'source': 'Steam', 'count': 7092, 'url': 'https://store.steampowered.com/app/919640/'}, {'score': 73, 'source': 'Metascore', 'count': 10, 'url': 'https://metacritic.com/game/steel-division-2/critic-reviews/?platform=pc'}, {'score': 72, 'source': 'Metacritic User Score', 'count': 51, 'url': 'https://metacritic.com/game/steel-division-2/user-reviews/?platform=pc'}, {'score': 69, 'source': 'OpenCritic', 'count': 14, 'url': 'https://opencritic.com/game/7592/steel-division-2'}]","{'rank': 6192, 'waitlisted': 2210, 'collected': 1039}","{'recent': 335, 'day': 594, 'week': 594, 'peak': 2254}",{'game': 'https://isthereanydeal.com/game/steel-division-2/'}
018d937f-7b8a-709c-9d15-9bf368dfbe0b,flatout-ultimate-carnage-collectors-edition,FlatOut: Ultimate Carnage Collector's Edition,game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-7b8a-709c-9d15-9bf368dfbe0b/boxart.jpg?t=1721472903', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-7b8a-709c-9d15-9bf368dfbe0b/banner145.jpg?t=1721472904', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-7b8a-709c-9d15-9bf368dfbe0b/banner300.jpg?t=1721472904', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-7b8a-709c-9d15-9bf368dfbe0b/banner400.jpg?t=1721472904', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-7b8a-709c-9d15-9bf368dfbe0b/banner600.jpg?t=1721472905'}",False,True,True,12360,"['Combat Racing', 'Racing', 'Destruction', 'Automobile Sim', 'Multiplayer']",2007-06-22,"[{'id': 2639, 'name': 'Bugbear Entertainment'}, {'id': 81045, 'name': 'Bugbear Entertainment, ZOOM Platform Media'}, {'id': 2235, 'name': 'Jordan Freeman Group'}, {'id': 7537, 'name': 'ZOOM Platform Media'}]","[{'id': 68, 'name': 'Strategy First'}]","[{'score': 88, 'source': 'Steam', 'count': 4864, 'url': 'https://store.steampowered.com/app/12360/'}]","{'rank': 7306, 'waitlisted': 413, 'collected': 4068}","{'recent': 105, 'day': 214, 'week': 230, 'peak': 455}",{'game': 'https://isthereanydeal.com/game/flatout-ultimate-carnage-collectors-edition/'}
018d937f-66a3-7379-b454-b05fe3020dcf,gameguru-classic,GameGuru Classic,,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d937f-66a3-7379-b454-b05fe3020dcf/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d937f-66a3-7379-b454-b05fe3020dcf/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d937f-66a3-7379-b454-b05fe3020dcf/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d937f-66a3-7379-b454-b05fe3020dcf/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d937f-66a3-7379-b454-b05fe3020dcf/banner600.jpg'}",False,False,False,266310,"['Game Development', 'Software', 'Design & Illustration', 'Utilities', 'Animation & Modeling']",,"[{'id': 3248, 'name': 'TheGameCreators'}]","[{'id': 3248, 'name': 'TheGameCreators'}]","[{'score': 72, 'source': 'Steam', 'count': 1215, 'url': 'https://store.steampowered.com/app/266310/'}]","{'rank': 3049, 'waitlisted': 82, 'collected': 10517}","{'recent': 3, 'day': 6, 'week': 8, 'peak': 1084}",{'game': 'https://isthereanydeal.com/game/gameguru-classic/'}
018d9629-e875-718b-bda2-f15b135dec15,mouse-sneaking,Mouse (Sneaking),game,False,"{'boxart': 'https://dbxce1spal1df.cloudfront.net/018d9629-e875-718b-bda2-f15b135dec15/boxart.jpg', 'banner145': 'https://dbxce1spal1df.cloudfront.net/018d9629-e875-718b-bda2-f15b135dec15/banner145.jpg', 'banner300': 'https://dbxce1spal1df.cloudfront.net/018d9629-e875-718b-bda2-f15b135dec15/banner300.jpg', 'banner400': 'https://dbxce1spal1df.cloudfront.net/018d9629-e875-718b-bda2-f15b135dec15/banner400.jpg', 'banner600': 'https://dbxce1spal1df.cloudfront.net/018d9629-e875-718b-bda2-f15b135dec15/banner600.jpg'}",False,True,True,776960,"['Action', 'Casual', 'Indie', 'Adventure', 'Psychological Horror']",2018-01-16,"[{'id': 23028, 'name': 'Easy game'}]","[{'id': 23027, 'name': 'Game for people'}]","[{'score': 86, 'source': 'Steam', 'count': 1022, 'url': 'https://store.steampowered.com/app/776960/'}]","{'rank': 33141, 'waitlisted': 35, 'collected': 827}","{'recent': 3, 'day': 6, 'week': 7, 'peak': 2122}",{'game': 'https://isthereanydeal.com/game/mouse-sneaking/'}
